img,box,obj,cls,loss
-1_-99_vh,0.009645166,0.0052303043,0.0,0.01487547
3_-118_h,0.013479071,0.0013931253,0.0,0.014872196
-24_-126_vh,0.009140892,0.005728617,0.0,0.014869509
14_-98_vh,0.0132845165,0.0015823432,0.0,0.01486686
27_174_vh,0.011115287,0.003751228,0.0,0.014866516
16_-116_h,0.010176546,0.0046875067,0.0,0.014864053
3_-130_vh,0.011216066,0.003643461,0.0,0.014859527
-5_-101_vh,0.009854174,0.005001758,0.0,0.014855932
-7_-100,0.011378599,0.0034672266,0.0,0.014845826
-1_151_vh,0.011037241,0.0037984245,0.0,0.014835665
4_-114_vh,0.010358833,0.004474327,0.0,0.01483316
-6_-96_h,0.010842769,0.00398839,0.0,0.014831159
15_168_h,0.009884981,0.0049428875,0.0,0.014827869
3_-133_v,0.011996022,0.002825246,0.0,0.014821269
23_-124_vh,0.013447826,0.0013294927,0.0,0.014777319
3_-115,0.013295879,0.0014802148,0.0,0.014776094
7_-104_v,0.013510967,0.0012592032,0.0,0.01477017
11_-110,0.013418115,0.0013422894,0.0,0.014760404
3_-109,0.013009547,0.0017475521,0.0,0.0147571
-5_-95_v,0.009654663,0.0050982335,0.0,0.0147528965
0_155_h,0.012281097,0.0024699576,0.0,0.014751054
-6_-114,0.0114588225,0.0032916914,0.0,0.014750514
2_-92_v,0.011937018,0.0028043475,0.0,0.014741365
9_-111_vh,0.011768097,0.0029580342,0.0,0.014726131
-3_171,0.008725813,0.005998217,0.0,0.014724029
-1_-128_h,0.012838361,0.0018808724,0.0,0.014719233
-15_-127_vh,0.011640322,0.0030758772,0.0,0.0147162
-1_155,0.008601749,0.0061116125,0.0,0.014713362
7_160_h,0.009619853,0.0050909575,0.0,0.014710811
10_160,0.008824783,0.005882128,0.0,0.0147069115
2_163,0.01354298,0.0011609201,0.0,0.0147039
0_-129,0.011714327,0.0029756397,0.0,0.014689967
2_-123_v,0.011095481,0.0035902583,0.0,0.014685739
-6_-133_v,0.009527561,0.005158075,0.0,0.014685636
21_-122_v,0.011458056,0.0032257743,0.0,0.014683831
-3_-111_vh,0.013010333,0.001670406,0.0,0.0146807395
6_-110_v,0.01357832,0.001099587,0.0,0.014677906
23_-122_vh,0.012005279,0.0026613746,0.0,0.014666653
11_-118_v,0.012050956,0.0026058967,0.0,0.014656852
-8_-95_v,0.0110458955,0.0036067292,0.0,0.014652625
-5_-95_vh,0.00979256,0.00485667,0.0,0.014649229
6_172_v,0.012840422,0.0018011584,0.0,0.01464158
19_-128_h,0.013050884,0.0015834161,0.0,0.0146343
24_-108_v,0.011384449,0.0032423674,0.0,0.014626816
6_-92_vh,0.007592968,0.0070334324,0.0,0.014626401
-11_176,0.011149942,0.0034753908,0.0,0.014625333
16_-109_h,0.012258273,0.0023670287,0.0,0.014625302
18_-103,0.011740345,0.0028769316,0.0,0.014617276
3_-129_v,0.010961017,0.0036541622,0.0,0.014615179
2_-132_v,0.011808839,0.002804919,0.0,0.014613758
-13_-119,0.012893367,0.0017195088,0.0,0.014612876
-10_-97_h,0.010034191,0.004576356,0.0,0.014610548
-2_-135,0.009147356,0.005451096,0.0,0.0145984525
22_-104,0.01114162,0.0034537206,0.0,0.01459534
-3_-100,0.008593201,0.0059978226,0.0,0.014591023
-22_-119_v,0.011577548,0.003005081,0.0,0.014582629
-13_-128_vh,0.010311273,0.004268525,0.0,0.014579798
