img,box,obj,cls,loss
-11_166_v,0.04173596,0.37317535,0.0,0.4149113
-11_166,0.040819515,0.31032145,0.0,0.35114098
-11_166_vh,0.03772889,0.31000665,0.0,0.34773552
-22_171_v,0.0593928,0.26886868,0.0,0.3282615
-12_166_v,0.043134924,0.2818406,0.0,0.32497552
-11_166_h,0.038704257,0.28579566,0.0,0.3244999
-10_137_v,0.048277818,0.2748817,0.0,0.32315952
-12_166,0.04214758,0.27543637,0.0,0.31758395
-10_137,0.046080716,0.26917592,0.0,0.31525663
-12_166_vh,0.041117497,0.27364206,0.0,0.31475955
-12_166_h,0.042374443,0.2664323,0.0,0.30880672
-22_171_vh,0.055053588,0.2523159,0.0,0.3073695
-22_171,0.05362491,0.25095037,0.0,0.30457526
-14_160,0.052028667,0.25079805,0.0,0.3028267
-10_137_vh,0.045889672,0.25139266,0.0,0.29728234
-10_137_h,0.046690267,0.24459659,0.0,0.29128686
-22_171_h,0.051909562,0.23858447,0.0,0.29049402
-14_160_vh,0.051178373,0.2386033,0.0,0.28978166
-14_160_v,0.051971253,0.2348935,0.0,0.28686476
-14_178_v,0.036538687,0.24825472,0.0,0.2847934
-14_160_h,0.049395006,0.234368,0.0,0.283763
-14_178_h,0.03393293,0.24686976,0.0,0.2808027
-14_178_vh,0.034813598,0.23553587,0.0,0.27034947
-13_169_h,0.04450464,0.22473139,0.0,0.26923603
-17_174_vh,0.042449404,0.22192864,0.0,0.26437804
-13_169_vh,0.03694332,0.22539489,0.0,0.26233822
-13_169,0.04318944,0.2169031,0.0,0.26009256
-15_169_v,0.05525297,0.20276393,0.0,0.25801688
-15_169_vh,0.048467945,0.20544583,0.0,0.25391376
-17_174_v,0.04239473,0.20968182,0.0,0.25207657
-13_137_h,0.03888048,0.21192484,0.0,0.25080532
-13_169_v,0.04610052,0.20265031,0.0,0.24875084
-11_165_v,0.031464994,0.21614766,0.0,0.24761266
-14_178,0.03689424,0.2031547,0.0,0.24004894
-13_137_vh,0.035699334,0.20089653,0.0,0.23659587
-15_172_v,0.031048322,0.2045861,0.0,0.23563443
-15_169_h,0.052655805,0.1817935,0.0,0.2344493
-17_174_h,0.041736346,0.1918786,0.0,0.23361495
-13_137_v,0.036728255,0.19369087,0.0,0.23041913
-15_169,0.053429693,0.17438903,0.0,0.22781873
-13_178,0.035566606,0.19158727,0.0,0.22715387
-13_178_h,0.03341758,0.19278833,0.0,0.22620592
-11_165_vh,0.03129923,0.19475509,0.0,0.22605433
-14_150_h,0.03577909,0.18989661,0.0,0.2256757
-14_173_h,0.03244808,0.19146867,0.0,0.22391675
-13_178_vh,0.042225506,0.1811292,0.0,0.22335471
-14_150,0.034682285,0.18810114,0.0,0.22278343
-13_143,0.035692614,0.1869938,0.0,0.22268641
-13_143_h,0.034754377,0.18542373,0.0,0.22017811
-13_178_v,0.043278493,0.1768566,0.0,0.2201351
-17_174,0.042319406,0.17768842,0.0,0.22000782
-14_173_vh,0.032446723,0.18685561,0.0,0.21930234
-17_171,0.04302298,0.17549784,0.0,0.21852082
-17_171_v,0.0417831,0.17619154,0.0,0.21797463
-13_143_vh,0.037740838,0.17993288,0.0,0.21767372
-11_165_h,0.031438366,0.18558975,0.0,0.21702811
-17_171_h,0.04188472,0.17485838,0.0,0.2167431
-14_166,0.040863723,0.17580716,0.0,0.21667089
-15_172_h,0.030754471,0.1849065,0.0,0.21566097
-13_137,0.03804284,0.1759249,0.0,0.21396774
-13_143_v,0.037679136,0.17594205,0.0,0.21362118
-11_144_v,0.03398593,0.1786998,0.0,0.21268573
-11_164,0.054543175,0.15810007,0.0,0.21264324
-16_143_v,0.048039056,0.16417974,0.0,0.21221879
-14_150_vh,0.035424586,0.1758389,0.0,0.2112635
-25_168_v,0.051816043,0.15942723,0.0,0.21124327
-14_150_v,0.03408248,0.17699358,0.0,0.21107605
-16_143_vh,0.049131043,0.16191606,0.0,0.21104711
-12_154_vh,0.042635325,0.16829532,0.0,0.21093065
-15_172_vh,0.032545812,0.1780773,0.0,0.21062312
-25_168_vh,0.05046894,0.1592293,0.0,0.20969823
-10_141_h,0.033606265,0.17552015,0.0,0.20912641
-27_173_vh,0.045560073,0.16314594,0.0,0.20870602
-17_166_v,0.049186517,0.15833676,0.0,0.20752327
-14_166_h,0.04272583,0.16465305,0.0,0.20737888
-29_140_v,0.045070205,0.16197842,0.0,0.20704862
-16_143_h,0.046989974,0.15967432,0.0,0.2066643
-29_140_vh,0.04566567,0.16056232,0.0,0.20622799
-11_164_v,0.06396028,0.14089671,0.0,0.20485699
-10_135,0.051347878,0.1526062,0.0,0.20395409
-27_173_v,0.045627426,0.15825711,0.0,0.20388454
-11_164_vh,0.06415991,0.13921374,0.0,0.20337364
-17_166_vh,0.048399974,0.15454625,0.0,0.20294622
-17_171_vh,0.039123498,0.16327226,0.0,0.20239577
-14_166_vh,0.041496668,0.16079804,0.0,0.2022947
-10_141,0.03126898,0.17071456,0.0,0.20198354
-17_166,0.04316316,0.15857744,0.0,0.20174061
-10_135_h,0.051120218,0.15051861,0.0,0.20163883
-12_154_v,0.042543728,0.15909311,0.0,0.20163684
-17_169_vh,0.03528021,0.16616748,0.0,0.2014477
-14_173_v,0.03262862,0.16827801,0.0,0.20090663
-25_168,0.049021076,0.15184924,0.0,0.20087032
-11_144_h,0.039224956,0.16075121,0.0,0.19997616
-10_135_vh,0.051993158,0.14757979,0.0,0.19957295
-10_135_v,0.052741673,0.14648685,0.0,0.19922853
-25_168_h,0.04830659,0.15066317,0.0,0.19896975
-14_166_v,0.043362837,0.15471035,0.0,0.1980732
-25_179_vh,0.05726666,0.14074518,0.0,0.19801185
-17_166_h,0.041625734,0.1560558,0.0,0.19768153
-15_172,0.031828936,0.16450973,0.0,0.19633867
-25_179,0.056888975,0.13922025,0.0,0.19610924
-11_144,0.040921394,0.15480973,0.0,0.19573112
-29_140_h,0.047066994,0.14633206,0.0,0.19339904
-11_164_h,0.06493976,0.12843521,0.0,0.19337496
-16_143,0.043985408,0.14933845,0.0,0.19332387
-11_165,0.031968366,0.1612814,0.0,0.19324978
-27_173,0.04081213,0.15216196,0.0,0.19297409
-14_169_h,0.030701188,0.16084588,0.0,0.19154707
-14_173,0.03161554,0.1591661,0.0,0.19078164
-27_155_h,0.04704208,0.14261049,0.0,0.18965256
-10_153,0.0365644,0.1529792,0.0,0.18954359
-19_147_h,0.036477614,0.15284678,0.0,0.1893244
-27_173_h,0.042030323,0.14729169,0.0,0.18932201
-17_169_v,0.033229943,0.15574194,0.0,0.18897189
-19_147_vh,0.0387083,0.149665,0.0,0.1883733
-18_142,0.050257146,0.13798138,0.0,0.18823853
-16_175_h,0.04493193,0.14235388,0.0,0.18728581
-18_142_vh,0.051082958,0.1359466,0.0,0.18702956
-13_150,0.04793958,0.13866247,0.0,0.18660206
-27_141,0.048321005,0.13826302,0.0,0.18658403
-16_175,0.042334776,0.1435154,0.0,0.18585017
-25_179_h,0.05391699,0.13154094,0.0,0.18545793
-12_165_vh,0.02872195,0.15671793,0.0,0.18543987
-17_159_h,0.050608218,0.1348012,0.0,0.18540941
-5_142_v,0.03581341,0.14953947,0.0,0.18535288
-17_178_v,0.04993396,0.13452238,0.0,0.18445633
-18_142_v,0.05169914,0.13230105,0.0,0.1840002
-23_149_v,0.04482476,0.13900329,0.0,0.18382806
-29_140,0.04367367,0.1396168,0.0,0.18329048
-25_156_h,0.04366453,0.13925624,0.0,0.18292077
-27_141_h,0.047332358,0.1354019,0.0,0.18273427
-27_155_vh,0.04583692,0.13682836,0.0,0.18266529
-14_169_vh,0.033697154,0.14895521,0.0,0.18265237
-17_172_h,0.04266819,0.13959558,0.0,0.18226378
-25_179_v,0.056495238,0.12573466,0.0,0.18222989
-17_140_vh,0.03713429,0.14470495,0.0,0.18183924
-11_150_v,0.037793,0.14353877,0.0,0.18133177
-11_145_v,0.035645936,0.14567974,0.0,0.18132567
-17_161,0.044148922,0.13709041,0.0,0.18123934
-18_163,0.034872275,0.14628054,0.0,0.18115282
-17_178,0.049640566,0.13077569,0.0,0.18041626
-15_176_vh,0.0327709,0.14764418,0.0,0.18041508
-17_169_h,0.03461134,0.14559348,0.0,0.18020482
-12_139_h,0.035220157,0.1446564,0.0,0.17987657
-16_146_v,0.04063989,0.13884981,0.0,0.1794897
-19_147_v,0.037889685,0.14128646,0.0,0.17917615
-17_161_h,0.04063758,0.1384949,0.0,0.17913248
-18_163_vh,0.03568719,0.14331079,0.0,0.17899798
-10_153_v,0.034544725,0.14423849,0.0,0.17878321
-17_161_v,0.04300744,0.13566597,0.0,0.17867342
-17_178_h,0.046000957,0.13233754,0.0,0.1783385
-13_150_h,0.05006739,0.12821954,0.0,0.17828694
-24_155,0.046717048,0.13140315,0.0,0.1781202
-27_155,0.04496345,0.13277522,0.0,0.17773867
-22_177,0.05177764,0.12584649,0.0,0.17762414
-17_140_h,0.03516696,0.14245129,0.0,0.17761825
-12_154_h,0.04226767,0.13519537,0.0,0.17746304
-25_156,0.045970246,0.13143247,0.0,0.17740272
-23_149_vh,0.043718316,0.1335705,0.0,0.17728883
-18_163_v,0.037277024,0.13986555,0.0,0.17714258
-14_172_v,0.03866906,0.13807328,0.0,0.17674235
-17_165_vh,0.032194626,0.14445116,0.0,0.17664579
-12_154,0.039352905,0.13722336,0.0,0.17657627
-14_163_h,0.03544961,0.14110744,0.0,0.17655705
-27_145_h,0.059226047,0.11689173,0.0,0.17611778
-11_145_h,0.034644715,0.14095905,0.0,0.17560378
-14_172_vh,0.038321014,0.13716264,0.0,0.17548366
-18_163_h,0.03255065,0.14289169,0.0,0.17544234
-16_146_vh,0.042087294,0.13322769,0.0,0.175315
-10_142_v,0.028131409,0.14674415,0.0,0.17487556
-19_147,0.039616264,0.13512462,0.0,0.17474088
-22_177_h,0.052010145,0.122541614,0.0,0.17455176
-10_153_h,0.03863823,0.13571572,0.0,0.17435396
-18_142_h,0.048557755,0.12578642,0.0,0.17434418
-13_150_vh,0.044707205,0.1294146,0.0,0.17412181
-10_141_vh,0.03328095,0.14082445,0.0,0.1741054
-17_145_v,0.042470273,0.13125332,0.0,0.1737236
-17_145_h,0.04126292,0.13235429,0.0,0.17361721
-11_150,0.045777563,0.1273723,0.0,0.17314985
-17_172_v,0.043749493,0.1291719,0.0,0.17292139
-10_142_vh,0.02866572,0.14388342,0.0,0.17254914
-11_145_vh,0.03330409,0.13921948,0.0,0.17252357
-16_175_v,0.049257565,0.12294052,0.0,0.17219809
-25_175,0.046113845,0.1260494,0.0,0.17216325
-12_165,0.034922715,0.13718028,0.0,0.172103
-15_176_h,0.03387464,0.13815667,0.0,0.17203131
-5_142_vh,0.03480601,0.13691872,0.0,0.17172474
-8_150,0.045078527,0.12663941,0.0,0.17171794
15_167_h,0.051110517,0.120334454,0.0,0.17144497
-11_144_vh,0.033579886,0.1378428,0.0,0.17142269
-17_145_vh,0.041879162,0.12941407,0.0,0.17129323
-27_155_v,0.045095008,0.12571536,0.0,0.17081037
-26_166_v,0.047201842,0.123287685,0.0,0.17048952
-13_155_v,0.034103073,0.13614333,0.0,0.17024639
-14_163_v,0.03513474,0.13508557,0.0,0.17022032
-16_155,0.053736955,0.11625708,0.0,0.16999403
-17_161_vh,0.041168205,0.12878071,0.0,0.1699489
-24_155_vh,0.042882033,0.12700734,0.0,0.16988936
-17_165_v,0.03157912,0.13794938,0.0,0.1695285
-26_166_h,0.04945092,0.120001905,0.0,0.16945282
-5_142,0.035899326,0.13329142,0.0,0.16919075
-13_155_vh,0.0331943,0.13584495,0.0,0.16903925
-15_176_v,0.034215335,0.13446148,0.0,0.16867681
-17_140_v,0.032894578,0.13552323,0.0,0.16841781
-14_172_h,0.039855447,0.12847367,0.0,0.16832912
-27_141_v,0.047101885,0.12119914,0.0,0.16830102
-13_150_v,0.04413848,0.124019906,0.0,0.16815838
-22_177_v,0.04979984,0.11820306,0.0,0.1680029
-17_172_vh,0.04338031,0.12451006,0.0,0.16789037
-24_165,0.051354945,0.116413295,0.0,0.16776824
-11_154_vh,0.030225823,0.13608864,0.0,0.16631447
-25_174_v,0.042578734,0.12357155,0.0,0.16615029
-29_169_vh,0.04587812,0.12020669,0.0,0.16608481
-25_174_vh,0.043403227,0.122595705,0.0,0.16599894
-11_145,0.03166403,0.13403429,0.0,0.16569832
-11_151_v,0.03561298,0.13007016,0.0,0.16568315
-11_167_vh,0.041616213,0.12396571,0.0,0.16558193
15_167_vh,0.0460531,0.11942618,0.0,0.16547929
-16_175_vh,0.044787314,0.12054079,0.0,0.1653281
-14_169_v,0.0350896,0.13001268,0.0,0.16510227
-17_145,0.041530933,0.12354744,0.0,0.16507837
-24_178_v,0.04280131,0.12202229,0.0,0.1648236
-27_141_vh,0.047392912,0.11709318,0.0,0.1644861
-8_150_h,0.046835627,0.11763398,0.0,0.16446961
-17_169,0.03481073,0.12965733,0.0,0.16446805
-25_156_vh,0.037156608,0.12711135,0.0,0.16426796
-26_166_vh,0.046638083,0.11762497,0.0,0.16426305
-15_148_v,0.03289323,0.13133846,0.0,0.16423169
-14_163,0.036832064,0.12724677,0.0,0.16407883
-17_172,0.041915126,0.1221394,0.0,0.16405453
-17_148,0.036481567,0.12737474,0.0,0.1638563
-24_175,0.04444311,0.11896368,0.0,0.16340679
-17_165_h,0.030803455,0.13239902,0.0,0.16320248
-10_142,0.02976673,0.13341574,0.0,0.16318247
-25_175_h,0.046695054,0.1157396,0.0,0.16243465
-24_165_v,0.050207444,0.11219038,0.0,0.16239783
-11_151_h,0.03546341,0.12692182,0.0,0.16238523
-10_153_vh,0.03637598,0.1259927,0.0,0.16236869
15_167,0.053971555,0.108389854,0.0,0.16236141
-10_141_v,0.032359716,0.12989059,0.0,0.16225031
-10_142_h,0.02686101,0.13535345,0.0,0.16221446
-23_149,0.042653527,0.119331695,0.0,0.16198522
-19_152_vh,0.03536252,0.12659267,0.0,0.16195518
-5_142_h,0.038023155,0.123449236,0.0,0.1614724
-24_144,0.045544114,0.11586583,0.0,0.16140994
-12_165_h,0.02644122,0.13488907,0.0,0.16133028
-13_155_h,0.03434918,0.12674804,0.0,0.16109723
-11_154_v,0.029144509,0.1319171,0.0,0.16106161
-14_169,0.03144284,0.12896511,0.0,0.16040795
-17_178_vh,0.04613169,0.11405402,0.0,0.16018571
-23_149_h,0.04448625,0.11536116,0.0,0.15984741
-7_136_h,0.039883584,0.11991375,0.0,0.15979734
-11_167_h,0.042483,0.11719445,0.0,0.15967745
-27_145_vh,0.051610794,0.10797757,0.0,0.15958837
-10_158_vh,0.032741554,0.12683447,0.0,0.15957603
-29_169,0.051735766,0.1076047,0.0,0.15934047
-11_150_vh,0.035548292,0.12371342,0.0,0.1592617
-12_165_v,0.033636197,0.1255164,0.0,0.1591526
-14_163_vh,0.034109224,0.12495798,0.0,0.1590672
14_167,0.04132936,0.11767191,0.0,0.15900126
14_167_h,0.043809015,0.11478041,0.0,0.15858942
14_167_vh,0.045241043,0.113309294,0.0,0.15855034
-16_155_h,0.050083663,0.108408,0.0,0.15849166
-11_151_vh,0.033207957,0.1249356,0.0,0.15814355
14_167_v,0.0450107,0.1130834,0.0,0.15809411
-25_175_v,0.051138468,0.10691429,0.0,0.15805276
16_168,0.079985395,0.07778222,0.0,0.15776762
-24_165_vh,0.04999536,0.1074975,0.0,0.15749286
-16_146_h,0.046466038,0.11066109,0.0,0.15712713
-24_165_h,0.050164532,0.106903456,0.0,0.15706798
-25_175_vh,0.05076285,0.106274314,0.0,0.15703717
-13_155,0.033884034,0.12312134,0.0,0.15700537
-7_136,0.041275147,0.11568427,0.0,0.15695941
-16_146,0.044217583,0.11246068,0.0,0.15667826
-15_168_v,0.03712226,0.119471446,0.0,0.15659371
-25_174,0.039239373,0.11731091,0.0,0.15655029
-22_177_vh,0.049761385,0.10670806,0.0,0.15646943
-8_150_vh,0.044488534,0.11173629,0.0,0.15622482
-14_140_v,0.028995533,0.12715055,0.0,0.15614608
-11_167,0.04278182,0.1133268,0.0,0.15610862
-27_145,0.058823217,0.09722515,0.0,0.15604837
-15_168_vh,0.03899432,0.116955444,0.0,0.15594977
-23_175_v,0.041166764,0.11462417,0.0,0.15579094
-24_178_vh,0.043410406,0.112305,0.0,0.1557154
-15_155_vh,0.051763292,0.10391014,0.0,0.15567343
-26_166,0.04672469,0.10868245,0.0,0.15540715
-12_161_v,0.032423634,0.122881226,0.0,0.15530486
-17_165,0.030264897,0.1250179,0.0,0.1552828
-17_159_v,0.051764723,0.10327936,0.0,0.15504408
-29_169_v,0.04921264,0.10580271,0.0,0.15501535
-10_158,0.031889398,0.12303869,0.0,0.15492809
-24_141_v,0.08583374,0.06896564,0.0,0.15479939
-27_145_v,0.051893808,0.10288769,0.0,0.15478149
22_167_vh,0.04615557,0.10859538,0.0,0.15475094
-12_155_h,0.033341862,0.12124013,0.0,0.154582
-10_158_v,0.03296258,0.12153344,0.0,0.15449601
15_179_vh,0.043503504,0.11098146,0.0,0.15448496
-15_148_h,0.032393962,0.12194934,0.0,0.1543433
-11_147_vh,0.025999958,0.1282653,0.0,0.15426527
15_179_v,0.046748914,0.10726121,0.0,0.15401012
-1_148_v,0.05065451,0.10334447,0.0,0.15399897
-25_146_v,0.043226894,0.110583,0.0,0.15380989
-7_136_v,0.040648054,0.113153614,0.0,0.15380166
-11_167_v,0.04183283,0.11192028,0.0,0.15375312
-16_170_v,0.03643838,0.11730005,0.0,0.15373842
-25_156_v,0.04112615,0.112473756,0.0,0.1535999
-12_139_vh,0.036106702,0.1174127,0.0,0.1535194
15_167_v,0.04642278,0.10706956,0.0,0.15349233
-12_139_v,0.03178097,0.12157436,0.0,0.15335533
-25_174_h,0.03943091,0.11380026,0.0,0.15323117
-27_136_v,0.044520546,0.10869615,0.0,0.15321669
-23_143_h,0.048628833,0.10446176,0.0,0.1530906
-15_148,0.034808118,0.11818866,0.0,0.15299678
-15_166_v,0.02969167,0.12311929,0.0,0.15281096
-19_152_h,0.03373212,0.11889499,0.0,0.15262711
-10_158_h,0.03200836,0.12042371,0.0,0.15243207
-25_146_vh,0.043456186,0.1089566,0.0,0.15241279
-7_136_vh,0.039690025,0.11257768,0.0,0.1522677
-27_136,0.045151927,0.10674214,0.0,0.15189406
-17_170_v,0.04145057,0.11026193,0.0,0.1517125
-17_137_h,0.03589856,0.11567623,0.0,0.15157479
-15_148_vh,0.03510843,0.116399,0.0,0.15150742
22_167,0.046106905,0.10529183,0.0,0.15139873
16_168_h,0.077872925,0.07342306,0.0,0.15129599
-11_147_v,0.02632455,0.12467951,0.0,0.15100406
-23_143,0.04900336,0.101942755,0.0,0.15094611
-24_155_h,0.044141013,0.106671885,0.0,0.1508129
-15_168,0.038093418,0.11255684,0.0,0.15065026
-15_157_v,0.03486768,0.115607776,0.0,0.15047546
-25_143,0.042162072,0.10825272,0.0,0.1504148
-15_166_vh,0.032259133,0.11813821,0.0,0.15039735
-11_151,0.03552083,0.11466972,0.0,0.15019055
-14_159_v,0.03254076,0.11750881,0.0,0.15004957
-16_170,0.035649695,0.114286415,0.0,0.14993611
-25_146,0.043386173,0.10640706,0.0,0.14979324
-12_155_v,0.033367552,0.116394505,0.0,0.14976206
-19_152,0.031740747,0.11791841,0.0,0.14965916
-8_150_v,0.0549258,0.09463868,0.0,0.14956447
-24_178,0.04181519,0.10763995,0.0,0.14945515
-13_139,0.02265997,0.12670738,0.0,0.14936735
-15_158,0.033672284,0.115681015,0.0,0.1493533
-14_172,0.038588606,0.11062106,0.0,0.14920966
16_168_v,0.07040903,0.07864176,0.0,0.14905079
16_168_vh,0.06629054,0.08266843,0.0,0.14895898
-17_163_vh,0.040849913,0.107519664,0.0,0.14836958
-23_175_h,0.039679967,0.108670324,0.0,0.1483503
-17_137_vh,0.03369264,0.114610076,0.0,0.14830272
-11_168_vh,0.03354715,0.11472192,0.0,0.14826907
-11_148_v,0.03215286,0.11606555,0.0,0.14821841
22_167_h,0.05358672,0.09449732,0.0,0.14808404
-15_155_h,0.04640217,0.10167617,0.0,0.14807835
-15_176,0.032674816,0.11531482,0.0,0.14798963
0_151_h,0.063235186,0.08459035,0.0,0.14782554
-14_159_vh,0.032965183,0.11478154,0.0,0.14774673
-17_140,0.03566436,0.11192168,0.0,0.14758605
-10_136_vh,0.031583685,0.11597033,0.0,0.14755401
-29_169_h,0.05175841,0.0955641,0.0,0.1473225
-25_143_v,0.044183623,0.10311629,0.0,0.14729992
-15_155,0.05209136,0.0949453,0.0,0.14703666
-17_159,0.053363003,0.09327795,0.0,0.14664096
-13_153_v,0.027415415,0.11920936,0.0,0.14662477
-12_148_v,0.033352252,0.11323195,0.0,0.1465842
-11_147_h,0.026420278,0.12003001,0.0,0.14645028
-13_135,0.027942017,0.11831339,0.0,0.1462554
-1_148,0.04193548,0.10427045,0.0,0.14620593
-10_138,0.02163831,0.12439128,0.0,0.14602959
-24_178_h,0.041672803,0.10434237,0.0,0.14601517
-12_139,0.0333847,0.112577856,0.0,0.14596255
-27_157,0.03701609,0.10828331,0.0,0.1452994
-17_141,0.0289275,0.11627135,0.0,0.14519885
-11_150_h,0.042541396,0.10265237,0.0,0.14519377
-19_173_v,0.039207663,0.10589527,0.0,0.14510293
-15_155_v,0.051569488,0.093458235,0.0,0.14502773
-15_166_h,0.030924996,0.11404525,0.0,0.14497024
-12_155,0.033721734,0.111205205,0.0,0.14492694
-17_137,0.03501919,0.10981201,0.0,0.1448312
-12_155_vh,0.033676524,0.11105598,0.0,0.1447325
-8_153,0.046393134,0.09817148,0.0,0.14456461
-17_141_h,0.027341891,0.11689473,0.0,0.14423662
-27_136_h,0.04603607,0.09802981,0.0,0.14406587
17_169_v,0.055543374,0.088356756,0.0,0.14390013
-24_175_v,0.046902087,0.09696613,0.0,0.14386822
24_177,0.033479366,0.110175215,0.0,0.14365458
-24_155_v,0.040531006,0.10310119,0.0,0.14363219
-16_155_v,0.048308477,0.09531951,0.0,0.14362799
-15_158_h,0.03245938,0.11085471,0.0,0.1433141
-27_157_v,0.035986613,0.10724004,0.0,0.14322665
-12_145,0.033125352,0.11004611,0.0,0.14317146
-12_169_v,0.038027864,0.1050972,0.0,0.14312506
-24_175_vh,0.045817804,0.097291626,0.0,0.14310943
-2_179,0.03372462,0.10934075,0.0,0.14306536
-19_152_v,0.035362888,0.10748553,0.0,0.14284842
-23_143_vh,0.04910449,0.09350113,0.0,0.14260562
-10_151_vh,0.038397826,0.10416707,0.0,0.1425649
-13_152_v,0.03284426,0.10968734,0.0,0.1425316
-25_143_h,0.043778222,0.09871792,0.0,0.14249614
-11_155_vh,0.02404291,0.11844369,0.0,0.1424866
-25_177,0.033676114,0.10878664,0.0,0.14246276
-23_143_v,0.04962001,0.092782326,0.0,0.14240234
-24_136_vh,0.039465953,0.102850065,0.0,0.14231601
-17_137_v,0.033549156,0.10872623,0.0,0.1422754
-16_176_vh,0.035620075,0.10660052,0.0,0.1422206
-17_139,0.050814915,0.091306254,0.0,0.14212117
-16_171_vh,0.032351222,0.10976299,0.0,0.1421142
-10_136,0.032260522,0.10982515,0.0,0.14208567
-14_159_h,0.03220383,0.10966336,0.0,0.14186719
-11_148_vh,0.032490753,0.10918563,0.0,0.14167638
-24_136_v,0.04529686,0.09632306,0.0,0.14161992
-16_176_v,0.034683686,0.10685661,0.0,0.14154029
17_169_h,0.052031018,0.08934251,0.0,0.14137353
-13_173_v,0.028405992,0.112892665,0.0,0.14129865
-16_170_vh,0.03621551,0.105060816,0.0,0.14127633
-25_146_h,0.041460484,0.099745564,0.0,0.14120606
-16_177_v,0.035209026,0.10593041,0.0,0.14113943
-15_168_h,0.041785866,0.0992963,0.0,0.14108217
-16_177,0.045218956,0.09575618,0.0,0.14097513
-13_153_vh,0.031651825,0.10918208,0.0,0.14083391
15_179,0.046827085,0.09389149,0.0,0.14071858
-20_160_vh,0.028581519,0.112004615,0.0,0.14058614
-13_135_vh,0.031342637,0.10890054,0.0,0.14024317
-29_148_vh,0.045303393,0.09484465,0.0,0.14014804
-13_147_h,0.028995588,0.11104381,0.0,0.1400394
-24_136,0.040178172,0.099743925,0.0,0.1399221
-4_158_v,0.048928153,0.09095654,0.0,0.1398847
-18_166,0.024030602,0.11546956,0.0,0.13950016
-24_145_v,0.032645065,0.10682827,0.0,0.13947333
-16_155_vh,0.042819787,0.096386924,0.0,0.13920671
-25_143_vh,0.046509337,0.09267963,0.0,0.13918896
-16_170_h,0.03608225,0.10292391,0.0,0.13900615
-19_173_vh,0.03917562,0.09966306,0.0,0.13883868
-17_148_h,0.037698586,0.10082931,0.0,0.1385279
-17_163_v,0.040127702,0.098395444,0.0,0.13852315
-25_177_vh,0.035648983,0.10278133,0.0,0.13843031
-17_139_v,0.050536554,0.08782778,0.0,0.13836433
-23_160_h,0.042141974,0.09620625,0.0,0.13834822
-12_158_vh,0.024694145,0.11364392,0.0,0.13833806
-13_152_vh,0.029453043,0.10888145,0.0,0.1383345
17_169_vh,0.056939926,0.081306905,0.0,0.13824683
-13_173_vh,0.028691841,0.10948511,0.0,0.13817695
-11_168,0.02772582,0.110408805,0.0,0.13813463
-14_171_v,0.035776515,0.10216355,0.0,0.13794006
-17_139_h,0.05352937,0.0843785,0.0,0.13790788
-1_148_h,0.04543441,0.092416294,0.0,0.1378507
-17_141_vh,0.028309366,0.1094258,0.0,0.13773516
-28_146,0.038594585,0.09913753,0.0,0.13773212
-12_145_h,0.037490785,0.10023632,0.0,0.13772711
-22_143_h,0.037534226,0.10009759,0.0,0.13763182
-8_158_v,0.029288424,0.10834143,0.0,0.13762985
-25_177_v,0.035907265,0.1015932,0.0,0.13750046
-22_143_vh,0.037163068,0.10030426,0.0,0.13746732
-13_161,0.031231347,0.10620426,0.0,0.1374356
-21_177_vh,0.038943626,0.09837961,0.0,0.13732323
-23_175,0.039195575,0.09811254,0.0,0.13730812
-18_166_v,0.026067963,0.11113216,0.0,0.13720012
-29_148_v,0.048771787,0.08817765,0.0,0.13694943
-13_135_v,0.02809981,0.10865991,0.0,0.13675971
10_176_v,0.07713627,0.059567545,0.0,0.13670382
-24_175_h,0.044804435,0.091825694,0.0,0.13663013
-16_165_vh,0.02866718,0.10788981,0.0,0.13655698
-27_157_h,0.03736972,0.099136814,0.0,0.13650653
-17_159_vh,0.048704356,0.08779774,0.0,0.13650209
-24_136_h,0.041062582,0.095265105,0.0,0.13632768
-13_148_h,0.035956275,0.100341864,0.0,0.13629813
-24_144_v,0.045358516,0.09089235,0.0,0.13625087
17_169,0.053249132,0.08295318,0.0,0.1362023
22_167_v,0.048354622,0.08782415,0.0,0.13617878
-15_158_v,0.03565518,0.10013982,0.0,0.135795
-11_148,0.029824946,0.10587218,0.0,0.13569713
-10_138_h,0.019087704,0.11656628,0.0,0.13565399
-16_165_v,0.02870884,0.106742,0.0,0.13545084
-25_136_v,0.040076043,0.09524135,0.0,0.1353174
-20_177_h,0.040944245,0.09424785,0.0,0.1351921
24_177_v,0.030745862,0.104412176,0.0,0.13515803
-19_173,0.03851809,0.09655431,0.0,0.1350724
-10_155,0.0290362,0.10599342,0.0,0.13502961
-12_145_vh,0.03454199,0.10048064,0.0,0.13502263
-14_159,0.03194068,0.10297363,0.0,0.13491431
-16_165,0.024608837,0.110300325,0.0,0.13490917
-10_155_vh,0.029964412,0.104931295,0.0,0.13489571
-15_166,0.02989096,0.10494752,0.0,0.13483848
-22_143,0.037353422,0.097479396,0.0,0.13483281
12_167,0.040844094,0.09391497,0.0,0.13475907
-20_177_vh,0.041568603,0.093135305,0.0,0.1347039
-2_179_v,0.034357984,0.100335576,0.0,0.13469356
-20_161,0.033630636,0.10100173,0.0,0.13463236
-16_168_h,0.04392598,0.09060147,0.0,0.13452744
-14_140_h,0.02667827,0.10777837,0.0,0.13445663
-18_141_vh,0.04231071,0.09213801,0.0,0.13444872
